imdbID,languages
14150116,Cantonese
14150116,English
14150116,Japanese
14060986,English
5280052,Spanish
5280052,English
14450978,English
13845956,English
15385444,English
4957070,Spanish
12092584,German
12092584,English
12092584,Italian
13930782,Russian
13157722,English
13157722,French
14940196,English
14940196,Spanish
13921588,Hungarian
13606090,Indonesian
12007484,Japanese
13313630,English
11700754,English
16350506,English
11992904,English
10735686,Hungarian
10735686,English
12991200,English
12154638,Dutch
12788368,Spanish
11361714,Danish
13698742,English
13281680,English
10555544,English
13268214,English
15091462,English
12594018,French
11051898,Mandarin
11051898,Spanish
11051898,French
11051898,English
13665100,English
9665786,French
7986266,Turkish
14605258,Japanese
9174358,English
9174358,Japanese
9174358,Italian
9174358,Portuguese
9174358,French
9174358,Spanish
15254212,English
10308502,English
15102772,English
13017584,Spanish
13017584,Catalan
13758760,Arabic
12325324,English
9900940,English
11851884,English
11173160,Punjabi
10098288,Hindi
14487262,English
11594766,Portuguese
11594766,English
7752100,English
9340892,English
11618350,English
13841874,Spanish
12829388,English
12829388,French
14039078,English
14391088,Mandarin
11474972,English
13526198,English
5990174,English
13793884,English
13022214,English
13438628,English
13281312,English
13281312,Spanish
13379908,Telugu
10358782,Arabic
10358782,Japanese
15821582,English
13454122,English
9647880,English
14174506,English
13452944,Telugu
10165918,English
13222298,English
11813862,English
6120354,English
13516094,English
12093604,English
13002242,French
13002242,English
13983288,English
5821728,English
9253618,English
15758364,English
11771656,Arabic
11354144,Japanese
15691578,English
10746060,English
15691922,English
15502006,English
15502006,Hebrew
12887770,French
14271038,English
14558102,German
15515882,English
7335008,English
11991786,French
15465312,Mandarin
13328732,French
15145772,Hindi
8130824,Dutch
14695276,English
16210966,Tagalog
16210966,Filipino
10160896,English
13796560,English
6666354,English
7765850,English
14878876,Spanish
7986276,English
7986276,Cantonese
8170998,English
12748300,Dutch
14071150,Hindi
9769668,Tamil
11905960,Finnish
15056566,Romanian
15739928,English
8983220,Hindi
12083228,English
14681620,English
11159908,Arabic
11159908,English
13316820,English
13316820,German
13725040,English
13890392,English
13223248,English
13223248,Portuguese
14018814,Spanish
15264532,Kannada
14241340,English
13667548,French
11412892,Polish
15250998,Hindi
13502506,French
12831788,Catalan
4480774,English
16392846,Tagalog
16392846,Filipino
6685538,English
6685538,Ukrainian
8763398,Hindi
9760426,Telugu
14999042,Romanian
14300376,French
13098300,English
9856574,English
8269248,Telugu
13814704,Korean
11390864,Malayalam
11640022,Tamil
9071368,Spanish
10022716,English
14174586,English
10687070,Tamil
15208648,English
12221824,English
13162144,Malayalam
13475382,English
10345782,Italian
1530929,English
12244822,Arabic
2193173,English
16411844,English
9311532,Spanish
15192618,English
14796552,English
16357768,English
4372326,English
14025788,Italian
13925862,Vietnamese
11012320,Italian
13316756,Swedish
7162514,English
9320226,Kannada
9320226,Telugu
13110808,Tamil
13110808,Telugu
13110808,Malayalam
13110808,Hindi
13110808,Kannada
14779730,English
15033132,English
13845438,Tamil
13422672,English
13357264,English
12712710,English
12712710,German
16047292,English
12448082,Spanish
5696066,English
11589366,English
14039028,English
3890456,English
12536348,English
15800490,English
13497908,English
13497908,German
14454016,English
12933568,English
15831978,Hindi
6550304,English
11591424,English
8897874,English
13827606,Spanish
14488222,English
10501764,Malayalam
13050400,English
11614548,English
15661818,Tamil
14142644,Telugu
10526266,German
10526266,Turkish
10526266,English
11873472,Kinyarwanda
11873472,Kirundi
11873472,Swahili
11873472,French
11873472,English
15137876,German
11206172,Spanish
11206172,English
11206172,French
15437042,English
12821362,English
13197764,English
12883470,English
15299238,English
13967368,Japanese
13391458,English
13514232,Japanese
9559504,Flemish
7645102,English
14490618,Hindi
9204110,None
13103212,Malayalam
13491628,English
14403532,English
14074562,English
14149826,English
13188064,English
15381570,English
14060826,Italian
13119000,English
12906702,English
13582752,French
12658852,Spanish
12658852,English
10945158,French
10945158,English
9248000,English
12318720,English
15029058,Telugu
15000346,German
4511054,English
11300738,English
13317694,Turkish
13827742,English
10919258,English
13369758,English
12823084,English
12624504,Chinese
15202038,English
14371900,Korean
13357086,English
9145518,English
13249198,Telugu
12587536,English
13883320,English
9378658,English
14812778,Portuguese
8641728,Icelandic
11146072,English
14604564,English
15048602,English
15048602,Japanese
15048602,French
14909468,French
7019516,English
14598598,Korean
10937496,Italian
15243614,Italian
14191916,English
14955166,English
14004136,Arabic
13261048,Spanish
11350284,English
7184122,English
15524132,English
5538612,English
12819466,English
14587370,English
11880264,English
4435664,English
14631498,Swedish
3322896,English
15488838,French
9371666,English
9371666,Serbian
12453124,Finnish
14277840,English
13846494,Portuguese
13830148,Italian
13830148,Spanish
14821328,French
12643356,English
12740648,Japanese
7382842,English
16161362,Tagalog
16161362,Filipino
12832916,English
10704730,Czech
11355234,Tamil
14112996,English
12764606,English
11666128,English
9412088,English
15800378,English
12872150,Portuguese
11472786,Marathi
12751534,Norwegian
14239846,English
14239846,Maori
11355212,Tamil
15386044,English
7147158,English
13391202,English
10965976,French
13513888,English
10951288,English
10951288,Maltese
15168576,English
13043436,Arabic
12802708,English
11585172,English
14300412,English
9217296,English
13983972,English
13470654,Russian
10626774,English
10482844,English
12833358,French
13717596,Malayalam
14403496,English
13328824,Finnish
1609138,Hindi
12734478,English
13550462,English
8763198,English
13864330,English
15844776,Romanian
5616212,English
13846352,French
13712126,English
14129454,English
8510196,English
13357564,English
13497900,English
11541220,German
10054778,English
12591668,French
16711434,English
9633480,Telugu
13697800,English
13893464,Korean
13893464,Spanish
14502376,English
5750510,French
6468842,English
15153830,English
15010346,English
9788418,English
15691228,English
7740204,English
14785408,English
15706104,English
15706104,Korean
12060172,English
14773866,Kannada
15528002,Tamil
14460090,English
13845736,French
13845736,Occitan
13845736,Spanish
12525600,English
12525600,Russian
12525600,Samoan
13421132,Malayalam
15131600,English
15131600,Arabic
16436030,Telugu
10951504,Spanish
2599878,Hindi
2599878,English
14827004,English
16117346,Mandarin
11465676,English
11792512,English
13906424,German
11267076,Turkish
12132450,German
3963674,English
13891980,English
10078904,English
14996392,English
13683868,English
13190778,English
10189536,English
16478968,Tamil
13391696,Malayalam
8716196,English
11674072,Portuguese
14220422,Czech
10825610,Swiss German
10825610,French
10825610,Japanese
13772442,English
15565698,English
8174628,German
15077296,Irish Gaelic
15515522,English
10682414,Bulgarian
14438348,English
14188642,Hungarian
10975604,Portuguese
10355058,English
7177346,English
9618458,English
15135004,English
15170394,Mandarin
14857334,Dutch
5059690,English
13563580,English
12767902,English
4372572,English
11692284,Korean
11844812,English
11306376,Telugu
13261944,French
11177120,English
14042066,Hindi
15029944,English
13802814,Portuguese
16358282,Romanian
11651550,Malayalam
15034594,Japanese
11286070,German
13438634,English
7974634,English
15117586,English
7987842,Arabic
14922300,Hindi
13936582,Spanish
10095328,English
12767100,English
15439652,English
15237158,Japanese
13298500,English
10457168,English
16297126,English
12605348,English
15434318,English
9437152,English
9437152,Danish
9437152,Japanese
9437152,Norwegian
7211648,English
12877966,Italian
14300966,English
7632008,English
14147982,English
14076114,English
11460976,Polish
8765666,English
13013696,English
14376256,English
12899520,English
13352838,English
11252490,English
16117078,English
11821818,Portuguese
17736276,Portuguese
11166512,English
11166512,Russian
10540510,Japanese
14068864,French
14068864,English
14068864,German
14549558,Spanish
12786794,English
12786794,Maori
13888054,English
10487696,English
10487696,French
15225976,English
13885296,English
14992902,Tagalog
14992902,English
16103248,English
12060182,English
13846526,French
11530778,French
10413092,English
14621038,English
13658076,English
14888428,Punjabi
10536088,English
14775484,Mandarin
3635846,English
9765840,English
12869276,Polish
8045592,English
11296142,English
11570318,Dutch
15343524,English
15047244,English
13599944,English
15211080,Polish
15211080,English
15211080,French
15211080,Italian
14416450,Danish
15307258,Punjabi
13310354,English
13310354,Spanish
15737510,English
13315340,Italian
15010786,French
14463426,Kurdish
13886890,Albanian
11947256,Tamil
12976450,Spanish
5014970,Norwegian
5014970,Swedish
13451792,Hindi
14621156,English
13606142,English
13606142,French
13922000,French
12847352,French
11781806,French
11818426,Norwegian
9050186,English
16288856,Persian
12703842,English
15819074,Marathi
13466166,Tamil
12163662,English
15138970,English
6326182,English
6472860,English
15515750,English
14371818,French
15303262,English
15303262,Sotho
15303262,Xhosa
14813878,Tagalog
14813878,Filipino
14818550,English
14072690,Telugu
14096946,English
13667516,English
15033482,English
7240930,English
11096780,English
15042204,Russian
15042204,English
15042204,Hebrew
15042204,French
9861480,Italian
11034894,German
10457482,English
9222962,Telugu
10856166,French
12593454,Indonesian
11073148,Tamil
15815090,Russian
13846544,Spanish
12295244,English
14433246,English
3065036,English
3065036,French
12056978,Russian
15738550,German
13523782,Arabic
8293590,English
10520754,English
15135188,Tamil
9191700,English
12322986,French
11107326,English
13031460,English
16249370,English
15416668,Telugu
14865506,Japanese
16452694,Tagalog
16452694,Filipino
13217512,English
14497264,German
13782052,Spanish
14690080,Hindi
11808288,Spanish
15110792,Hungarian
13318928,English
13318928,French
8170712,English
13330106,English
15193162,Hindi
14715744,Chinese
11576330,English
7575118,English
13648286,Tamil
13199556,Hindi
14063688,English
16528080,Haryanvi
16280514,English
15554494,Punjabi
9178020,German
9178020,English
9178020,Arabic
9178020,Turkish
15260940,Tagalog
15260940,Filipino
11718306,Spanish
13150080,Spanish
13807318,English
14645590,Bengali
11882032,English
10556674,English
9657076,English
11143400,Tamil
14084228,English
14501740,English
10639214,English
10639214,Mandarin
4799820,Hindi
14320136,Malay
15484422,English
8876488,English
6876724,Spanish
6914500,Telugu
10116022,English
14021350,French
13213122,Japanese
6755810,English
2477518,English
5926530,Russian
5926530,Ukrainian
5926530,English
11045566,English
15418288,Dutch
14350548,Gujarati
12539024,English
11580944,Telugu
14149740,English
14464962,English
11763296,English
15113504,Tagalog
12492264,English
14599718,English
11464430,English
14256092,English
10565666,English
12250634,English
15170410,Punjabi
8096844,Mandarin
8096844,Chinese
14540764,Korean
15565704,English
11543916,Malayalam
11967404,English
11280826,English
11280826,Dutch
11280826,Arabic
15800166,English
14858146,English
13846126,English
14163772,Swedish
14280066,Korean
13086130,Korean
16421392,English
14012734,English
14994064,Telugu
15710168,Telugu
15471642,Telugu
15471642,Kannada
13160874,Cantonese
13160874,English
14918582,Mandarin
10722406,Spanish
10782740,English
13785940,English
15214826,English
15978702,Japanese
11880722,French
11880722,English
9681686,Gujarati
13050216,English
11423854,English
14508666,Bengali
14323258,Russian
16118492,Kannada
14315696,Polish
7487342,English
10415600,Kannada
13834078,English
14406178,Korean
13828966,English
2304969,English
10951170,English
14194044,Marathi
12500804,Spanish
1695783,English
14775586,Arabic
14775586,Hebrew
12610584,Spanish
10719916,Spanish
5785132,Hindi
14833494,English
8514632,English
10888824,Tamil
11777920,Spanish
11777920,English
15292074,Dutch
13696296,Mandarin
13808342,English
7015964,English
14037312,Hebrew
14307890,English
12664200,Turkish
12851324,Telugu
12851324,Malayalam
12851324,Hindi
11767342,Turkish
3683440,Telugu
10848174,English
8278572,English
10097384,Chinese
